2025-02-16 15:21:06:475	Fenix:updatePresets	debug	/sdcard/Download/TeleOpV5/PresetPositions.csv (No such file or directory)
2025-02-16 15:21:40:007	Fenix:arm	debug	11.980853250975294,13.00000238416429,1.0,346.0,0.03343810606567244,1.0,1432.0
2025-02-16 15:21:40:009	Fenix:endEffector	debug	-1.4210854715202004E-14,-3.0,0.3788888888888889
2025-02-16 15:21:40:011	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:40:013	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:40:039	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,3.0
2025-02-16 15:21:40:050	Fenix:arm	debug	11.980853250975294,13.00000238416429,1.0,338.0,0.03343810606567244,1.0,1549.0
2025-02-16 15:21:40:052	Fenix:endEffector	debug	-1.4210854715202004E-14,-3.0,0.3788888888888889
2025-02-16 15:21:40:054	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:40:055	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:40:095	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,0.0
2025-02-16 15:21:40:107	Fenix:arm	debug	11.980853250975294,13.00000238416429,1.0,346.0,0.03343810606567244,1.0,1560.0
2025-02-16 15:21:40:109	Fenix:endEffector	debug	-1.4210854715202004E-14,-3.0,0.3788888888888889
2025-02-16 15:21:40:111	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:40:113	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:40:144	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,0.0
2025-02-16 15:21:40:156	Fenix:arm	debug	11.980853250975294,13.00000238416429,1.0,335.0,0.03343810606567244,1.0,1570.0
2025-02-16 15:21:40:159	Fenix:endEffector	debug	-1.4210854715202004E-14,-3.0,0.3788888888888889
2025-02-16 15:21:40:161	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:40:163	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:40:193	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,0.0
2025-02-16 15:21:40:207	Fenix:arm	debug	11.980853250975294,13.00000238416429,1.0,338.0,0.03343810606567244,1.0,1589.0
2025-02-16 15:21:40:210	Fenix:endEffector	debug	-1.4210854715202004E-14,-3.0,0.3788888888888889
2025-02-16 15:21:40:213	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:40:215	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:40:249	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,3.0,3.0,3.0
2025-02-16 15:21:40:269	Fenix:arm	debug	11.980853250975294,13.00000238416429,1.0,335.0,0.03343810606567244,1.0,1596.0
2025-02-16 15:21:40:274	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:40:276	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:40:279	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:40:313	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,3.0
2025-02-16 15:21:40:329	Fenix:arm	debug	11.980853250975294,13.00000238416429,1.0,419.0,0.03343810606567244,1.0,1611.0
2025-02-16 15:21:40:332	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:40:334	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:40:336	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:40:373	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,7.0,3.0,3.0,3.0
2025-02-16 15:21:40:383	Fenix:arm	debug	11.980853250975294,13.00000238416429,1.0,342.0,0.03343810606567244,1.0,1625.0
2025-02-16 15:21:40:385	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:40:386	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:40:388	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:40:421	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,3.0,3.0,3.0
2025-02-16 15:21:40:431	Fenix:arm	debug	11.980853250975294,13.00000238416429,1.0,346.0,0.03343810606567244,1.0,1702.0
2025-02-16 15:21:40:437	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:40:438	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:40:439	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:40:465	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,3.0
2025-02-16 15:21:40:476	Fenix:arm	debug	11.980853250975294,13.00000238416429,1.0,360.0,0.03343810606567244,1.0,1738.0
2025-02-16 15:21:40:477	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:40:479	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:40:480	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:40:511	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,0.0,7.0,0.0
2025-02-16 15:21:40:523	Fenix:arm	debug	11.980853250975294,13.00000238416429,1.0,430.0,0.03343810606567244,1.0,1778.0
2025-02-16 15:21:40:525	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:40:527	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:40:528	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:40:557	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,0.0
2025-02-16 15:21:40:568	Fenix:arm	debug	11.980853250975294,13.00000238416429,1.0,448.0,0.03343810606567244,1.0,1822.0
2025-02-16 15:21:40:570	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:40:572	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:40:573	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:40:611	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,0.0,7.0,0.0
2025-02-16 15:21:40:622	Fenix:arm	debug	11.980853250975294,13.00000238416429,1.0,477.0,0.03343810606567244,1.0,1884.0
2025-02-16 15:21:40:625	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:40:626	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:40:629	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:40:659	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,0.0
2025-02-16 15:21:40:671	Fenix:arm	debug	11.980853250975294,13.00000238416429,1.0,470.0,0.03343810606567244,1.0,1862.0
2025-02-16 15:21:40:673	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:40:676	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:40:678	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:40:706	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,3.0,7.0,3.0
2025-02-16 15:21:40:717	Fenix:arm	debug	11.980853250975294,13.00000238416429,1.0,488.0,0.03343810606567244,1.0,1844.0
2025-02-16 15:21:40:719	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:40:721	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:40:724	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:40:754	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,3.0,3.0,3.0
2025-02-16 15:21:40:766	Fenix:arm	debug	11.980853250975294,13.00000238416429,1.0,470.0,0.03343810606567244,1.0,1848.0
2025-02-16 15:21:40:768	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:40:769	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:40:771	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:40:802	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,3.0,3.0,0.0
2025-02-16 15:21:40:817	Fenix:arm	debug	11.980853250975294,13.00000238416429,1.0,477.0,0.03343810606567244,1.0,1888.0
2025-02-16 15:21:40:821	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:40:823	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:40:824	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:40:880	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,3.0,3.0,10.0
2025-02-16 15:21:40:897	Fenix:arm	debug	11.907124923276985,13.00000238416429,1.0,2642.0,0.03343810606567244,1.0,1654.0
2025-02-16 15:21:40:900	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:40:902	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:40:904	Fenix:buttonPresses	debug	-0.7517973184585571
2025-02-16 15:21:40:950	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,3.0,3.0,3.0
2025-02-16 15:21:40:962	Fenix:arm	debug	10.481710587776334,13.00000238416429,1.0,896.0,0.03343810606567244,1.0,1786.0
2025-02-16 15:21:40:968	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:40:970	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:40:972	Fenix:buttonPresses	debug	-0.8801780343055725
2025-02-16 15:21:41:015	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,0.0
2025-02-16 15:21:41:027	Fenix:arm	debug	9.154600689206763,13.00000238416429,1.0,324.0,0.03343810606567244,1.0,1796.0
2025-02-16 15:21:41:030	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:41:032	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:41:035	Fenix:buttonPresses	debug	-0.8972954154014587
2025-02-16 15:21:41:076	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,3.0
2025-02-16 15:21:41:090	Fenix:arm	debug	7.888931063719117,13.00000238416429,1.0,885.0,0.03343810606567244,1.0,1789.0
2025-02-16 15:21:41:092	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:41:094	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:41:096	Fenix:buttonPresses	debug	-0.8887367248535156
2025-02-16 15:21:41:150	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,3.0
2025-02-16 15:21:41:163	Fenix:arm	debug	6.168603417425228,13.00000238416429,1.0,462.0,0.03343810606567244,1.0,1800.0
2025-02-16 15:21:41:165	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:41:167	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:41:169	Fenix:buttonPresses	debug	-0.8887367248535156
2025-02-16 15:21:41:211	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,3.0,3.0,3.0
2025-02-16 15:21:41:227	Fenix:arm	debug	4.706324918075423,13.00000238416429,1.0,637.0,0.03343810606567244,1.0,1942.0
2025-02-16 15:21:41:230	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:41:234	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:41:236	Fenix:buttonPresses	debug	-0.8887367248535156
2025-02-16 15:21:41:277	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,0.0
2025-02-16 15:21:41:289	Fenix:arm	debug	3.108877817945384,13.00000238416429,1.0,845.0,0.03343810606567244,1.0,1913.0
2025-02-16 15:21:41:291	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:41:292	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:41:294	Fenix:buttonPresses	debug	-0.8801780343055725
2025-02-16 15:21:41:340	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,3.0,3.0,7.0
2025-02-16 15:21:41:354	Fenix:arm	debug	1.5237187724317296,13.0,1.0,816.0,0.0,1.0,1629.0
2025-02-16 15:21:41:359	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:41:361	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:41:363	Fenix:buttonPresses	debug	-0.8630605936050415
2025-02-16 15:21:41:416	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,3.0,3.0,3.0
2025-02-16 15:21:41:431	Fenix:arm	debug	-0.294913310793238,13.0,1.0,2741.0,0.0,1.0,1509.0
2025-02-16 15:21:41:433	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:41:435	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:41:437	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:41:470	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,3.0,3.0,7.0
2025-02-16 15:21:41:485	Fenix:arm	debug	0.25804914694408326,13.0,1.0,1509.0,0.0,1.0,1844.0
2025-02-16 15:21:41:493	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:41:495	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:41:497	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:41:531	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,3.0
2025-02-16 15:21:41:544	Fenix:arm	debug	-0.15974471001300392,13.00000238416429,1.0,1804.0,-0.03343810606567244,1.0,1778.0
2025-02-16 15:21:41:546	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:41:548	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:41:550	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:41:603	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,3.0,7.0,0.0
2025-02-16 15:21:41:615	Fenix:arm	debug	0.147456655396619,13.000009536661222,1.0,40.0,-0.06687621213134488,1.0,1775.0
2025-02-16 15:21:41:617	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:41:619	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:41:621	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:41:669	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,3.0,3.0,3.0
2025-02-16 15:21:41:683	Fenix:arm	debug	0.09830443693107933,13.000009536661222,1.0,287.0,-0.06687621213134488,1.0,1840.0
2025-02-16 15:21:41:685	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:41:687	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:41:689	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:41:720	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,0.0
2025-02-16 15:21:41:732	Fenix:arm	debug	0.11059249154746426,13.000009536661222,1.0,18.0,-0.06687621213134488,1.0,1855.0
2025-02-16 15:21:41:734	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:41:737	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:41:739	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:41:771	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,3.0
2025-02-16 15:21:41:782	Fenix:arm	debug	0.11059249154746426,13.000009536661222,1.0,3.0,-0.06687621213134488,1.0,1851.0
2025-02-16 15:21:41:783	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:41:785	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:41:786	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:41:813	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,0.0
2025-02-16 15:21:41:825	Fenix:arm	debug	0.11059249154746426,13.000009536661222,1.0,10.0,-0.06687621213134488,1.0,1775.0
2025-02-16 15:21:41:826	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:41:828	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:41:830	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:41:858	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,0.0
2025-02-16 15:21:41:869	Fenix:arm	debug	0.11059249154746426,13.000009536661222,1.0,0.0,-0.06687621213134488,1.0,1691.0
2025-02-16 15:21:41:873	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:41:875	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:41:877	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:41:907	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,3.0,3.0,7.0
2025-02-16 15:21:41:918	Fenix:arm	debug	0.11059249154746426,13.000009536661222,1.0,3.0,-0.06687621213134488,1.0,1691.0
2025-02-16 15:21:41:920	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:41:922	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:41:923	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:41:959	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,0.0
2025-02-16 15:21:41:975	Fenix:arm	debug	0.11059249154746426,13.000009536661222,1.0,3.0,-0.06687621213134488,1.0,1691.0
2025-02-16 15:21:41:977	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:41:979	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:41:981	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:42:018	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,3.0
2025-02-16 15:21:42:030	Fenix:arm	debug	0.11059249154746426,13.000009536661222,1.0,0.0,-0.06687621213134488,1.0,1694.0
2025-02-16 15:21:42:035	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:42:038	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:42:040	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:42:070	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,0.0
2025-02-16 15:21:42:082	Fenix:arm	debug	0.09830443693107933,13.000009536661222,1.0,10.0,-0.06687621213134488,1.0,1549.0
2025-02-16 15:21:42:085	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:42:087	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:42:089	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:42:122	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,3.0
2025-02-16 15:21:42:140	Fenix:arm	debug	0.09830443693107933,13.000009536661222,1.0,0.0,-0.06687621213134488,1.0,1494.0
2025-02-16 15:21:42:143	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:42:145	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:42:147	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:42:190	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,0.0
2025-02-16 15:21:42:201	Fenix:arm	debug	0.09830443693107933,13.000009536661222,1.0,0.0,-0.06687621213134488,1.0,1490.0
2025-02-16 15:21:42:203	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:42:204	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:42:206	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:42:234	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,3.0,3.0,0.0
2025-02-16 15:21:42:247	Fenix:arm	debug	0.09830443693107933,13.000009536661222,1.0,3.0,-0.06687621213134488,1.0,1490.0
2025-02-16 15:21:42:249	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:42:251	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:42:253	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:42:282	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,3.0,3.0,0.0
2025-02-16 15:21:42:294	Fenix:arm	debug	0.09830443693107933,13.000009536661222,1.0,0.0,-0.06687621213134488,1.0,1487.0
2025-02-16 15:21:42:296	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:42:298	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:42:300	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:42:329	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,0.0
2025-02-16 15:21:42:340	Fenix:arm	debug	0.09830443693107933,13.000009536661222,1.0,10.0,-0.06687621213134488,1.0,1487.0
2025-02-16 15:21:42:342	Fenix:endEffector	debug	0.0,-3.0,0.3788888888888889
2025-02-16 15:21:42:344	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:42:345	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:42:377	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,3.0,3.0,3.0
2025-02-16 15:21:42:388	Fenix:arm	debug	0.09830443693107933,13.000009536661222,1.0,3.0,-0.06687621213134488,1.0,1490.0
2025-02-16 15:21:42:392	Fenix:endEffector	debug	0.0,-48.000000000000014,0.3788888888888889
2025-02-16 15:21:42:395	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:42:396	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:42:429	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,3.0
2025-02-16 15:21:42:441	Fenix:arm	debug	0.09830443693107933,13.000009536661222,1.0,14.0,-0.06687621213134488,1.0,1472.0
2025-02-16 15:21:42:442	Fenix:endEffector	debug	0.0,-48.000000000000014,0.3788888888888889
2025-02-16 15:21:42:444	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:42:446	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:42:486	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,3.0,3.0,0.0
2025-02-16 15:21:42:504	Fenix:arm	debug	0.08601638231469441,13.000009536661222,1.0,10.0,-0.06687621213134488,1.0,1479.0
2025-02-16 15:21:42:506	Fenix:endEffector	debug	0.0,-48.000000000000014,0.3788888888888889
2025-02-16 15:21:42:508	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:42:510	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:42:545	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,3.0,3.0,3.0
2025-02-16 15:21:42:557	Fenix:arm	debug	0.08601638231469441,13.000009536661222,1.0,3.0,-0.06687621213134488,1.0,1479.0
2025-02-16 15:21:42:561	Fenix:endEffector	debug	0.0,-48.000000000000014,0.3788888888888889
2025-02-16 15:21:42:563	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
