2025-01-03 19:04:31:746	Fenix:updatePresets	debug	/sdcard/Download/TeleOpV5/PresetPositions.csv (No such file or directory)
2025-01-03 19:07:39:526	Fenix:arm	debug	11.96856519635891,14.070204949857697,1.0,422.0,5.450041288191578,1.0,3495.0
2025-01-03 19:07:39:530	Fenix:endEffector	debug	99.99999999999997,60.0,0.3
2025-01-03 19:07:39:532	Fenix:stateModels	debug	START, START, START, START, START, ELBOW_DOWN, START, START, START, START
2025-01-03 19:07:39:534	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:39:579	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
2025-01-03 19:07:39:592	Fenix:arm	debug	12.005429360208064,14.077763886549356,1.0,87.0,5.780346820809249,1.0,783.0
2025-01-03 19:07:39:594	Fenix:endEffector	debug	99.99999999999997,60.0,1.0
2025-01-03 19:07:39:597	Fenix:stateModels	debug	START, START, START, START, START, INTAKE_CLOSING, START, START, START, START
2025-01-03 19:07:39:599	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:39:629	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2025-01-03 19:07:39:643	Fenix:arm	debug	11.99314130559168,14.069157014540751,1.0,247.0,5.491329479768787,1.0,193.0
2025-01-03 19:07:39:645	Fenix:endEffector	debug	99.99999999999997,60.0,1.0
2025-01-03 19:07:39:647	Fenix:stateModels	debug	START, START, START, START, START, INTAKE_CLOSING, START, START, START, START
2025-01-03 19:07:39:649	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:39:676	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:07:39:692	Fenix:arm	debug	11.99314130559168,14.065044944532726,1.0,156.0,5.284888521882742,1.0,160.0
2025-01-03 19:07:39:694	Fenix:endEffector	debug	99.99999999999997,60.0,1.0
2025-01-03 19:07:39:696	Fenix:stateModels	debug	START, START, START, START, START, INTAKE_CLOSING, START, START, START, START
2025-01-03 19:07:39:698	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:39:726	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:07:39:739	Fenix:arm	debug	11.980853250975294,14.06204447160694,1.0,266.0,5.202312138728324,1.0,400.0
2025-01-03 19:07:39:741	Fenix:endEffector	debug	99.99999999999997,60.0,1.0
2025-01-03 19:07:39:743	Fenix:stateModels	debug	START, START, START, START, START, INTAKE_CLOSING, START, START, START, START
2025-01-03 19:07:39:745	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:39:787	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 19:07:39:801	Fenix:arm	debug	11.980853250975294,14.068117049069022,1.0,441.0,5.573905862923204,1.0,3065.0
2025-01-03 19:07:39:805	Fenix:endEffector	debug	99.99999999999997,60.0,1.0
2025-01-03 19:07:39:807	Fenix:stateModels	debug	START, START, START, START, START, ELBOW_UP, START, START, START, START
2025-01-03 19:07:39:811	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:39:852	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:07:39:867	Fenix:arm	debug	11.980853250975294,14.109277032002595,1.0,459.0,6.936416184971098,1.0,2766.0
2025-01-03 19:07:39:869	Fenix:endEffector	debug	99.99999999999997,60.0,1.0
2025-01-03 19:07:39:871	Fenix:stateModels	debug	START, START, START, START, START, ELBOW_UP, START, START, START, START
2025-01-03 19:07:39:873	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:39:905	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:07:39:917	Fenix:arm	debug	11.980853250975294,14.117322416029392,1.0,448.0,7.184145334434352,1.0,3568.0
2025-01-03 19:07:39:918	Fenix:endEffector	debug	99.99999999999997,60.0,1.0
2025-01-03 19:07:39:920	Fenix:stateModels	debug	START, START, START, START, START, ELBOW_UP, START, START, START, START
2025-01-03 19:07:39:921	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:39:956	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:07:39:972	Fenix:arm	debug	11.980853250975294,14.128503154239107,1.0,441.0,7.514450867052023,1.0,3998.0
2025-01-03 19:07:39:974	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:39:975	Fenix:stateModels	debug	START, START, START, START, START, WRIST_MOVING_UP, START, START, START, START
2025-01-03 19:07:39:977	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:40:006	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:07:40:020	Fenix:arm	debug	11.980853250975294,14.13575510265268,1.0,430.0,7.720891824938068,1.0,4253.0
2025-01-03 19:07:40:022	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:40:024	Fenix:stateModels	debug	START, START, START, START, START, WRIST_MOVING_UP, START, START, START, START
2025-01-03 19:07:40:026	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:40:057	Fenix:drivetrain	debug	0.0,0.0,-0.0,-0.0,0.0,0.0,3.0,0.0
2025-01-03 19:07:40:072	Fenix:arm	debug	11.980853250975294,14.146250058186,1.0,419.0,7.968620974401322,1.0,4330.0
2025-01-03 19:07:40:075	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:40:077	Fenix:stateModels	debug	START, START, START, START, START, WRIST_MOVING_UP, START, START, START, START
2025-01-03 19:07:40:078	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:40:109	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:07:40:122	Fenix:arm	debug	11.980853250975294,14.153991580172487,1.0,415.0,8.175061932287367,1.0,4516.0
2025-01-03 19:07:40:124	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:40:125	Fenix:stateModels	debug	START, START, START, START, START, WRIST_MOVING_UP, START, START, START, START
2025-01-03 19:07:40:127	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:40:155	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:07:40:168	Fenix:arm	debug	11.980853250975294,14.160332266477946,1.0,415.0,8.340214698596203,1.0,4749.0
2025-01-03 19:07:40:171	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:40:173	Fenix:stateModels	debug	START, START, START, START, START, WRIST_MOVING_UP, START, START, START, START
2025-01-03 19:07:40:175	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:40:212	Fenix:drivetrain	debug	0.03594218475858943,0.03742456870317791,0.03742456870317791,0.03594218475858943,193.0,153.0,142.0,91.0
2025-01-03 19:07:40:227	Fenix:arm	debug	11.980853250975294,14.176759355228716,1.0,426.0,8.7943848059455,1.0,4417.0
2025-01-03 19:07:40:229	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:40:231	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:40:233	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:40:276	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,51.0,51.0,47.0,18.0
2025-01-03 19:07:40:292	Fenix:arm	debug	11.980853250975294,14.192249402760327,1.0,433.0,9.124690338563171,1.0,4290.0
2025-01-03 19:07:40:294	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:40:296	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:40:297	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:40:323	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
2025-01-03 19:07:40:336	Fenix:arm	debug	11.980853250975294,14.201145134809183,1.0,437.0,9.372419488026425,1.0,4195.0
2025-01-03 19:07:40:338	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:40:340	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:40:341	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:40:365	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
2025-01-03 19:07:40:378	Fenix:arm	debug	11.980853250975294,14.204761634031888,1.0,437.0,9.454995871180843,1.0,4599.0
2025-01-03 19:07:40:380	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:40:381	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:40:383	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:40:409	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:07:40:425	Fenix:arm	debug	11.980853250975294,14.206582375743215,1.0,433.0,9.454995871180843,1.0,4851.0
2025-01-03 19:07:40:426	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:40:428	Fenix:stateModels	debug	MOVING_WRIST, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:40:429	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:40:457	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:07:40:469	Fenix:arm	debug	11.980853250975294,14.206582375743215,1.0,430.0,9.454995871180843,1.0,4942.0
2025-01-03 19:07:40:471	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:40:473	Fenix:stateModels	debug	MOVING_WRIST, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:40:474	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:40:507	Fenix:drivetrain	debug	-0.24932500745175037,-0.2595530401053071,-0.2595530401053071,-0.24932500745175037,1341.0,1089.0,1155.0,1159.0
2025-01-03 19:07:40:525	Fenix:arm	debug	11.980853250975294,14.206582375743215,1.0,393.0,9.454995871180843,1.0,4877.0
2025-01-03 19:07:40:527	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:40:529	Fenix:stateModels	debug	MOVING_WRIST, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:40:530	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:40:564	Fenix:drivetrain	debug	-0.9813153468101025,-1.0,-1.0,-0.9813153468101025,3342.0,2868.0,2835.0,3615.0
2025-01-03 19:07:40:579	Fenix:arm	debug	11.980853250975294,14.206582375743215,1.0,174.0,9.454995871180843,1.0,3954.0
2025-01-03 19:07:40:581	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:40:583	Fenix:stateModels	debug	MOVING_WRIST, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:40:584	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:40:614	Fenix:drivetrain	debug	-0.9811423996452737,-1.0,-1.0,-0.9811423996452737,5055.0,2453.0,4873.0,2806.0
2025-01-03 19:07:40:627	Fenix:arm	debug	11.980853250975294,14.206582375743215,1.0,174.0,9.454995871180843,1.0,4038.0
2025-01-03 19:07:40:629	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:40:630	Fenix:stateModels	debug	MOVING_WRIST, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:40:632	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:40:666	Fenix:drivetrain	debug	-0.976733784357806,-1.0,-1.0,-0.976733784357806,4964.0,1654.0,4599.0,1939.0
2025-01-03 19:07:40:680	Fenix:arm	debug	11.980853250975294,14.206582375743215,1.0,244.0,9.454995871180843,1.0,4250.0
2025-01-03 19:07:40:682	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:40:683	Fenix:stateModels	debug	RETRACTING_SLIDE, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:40:685	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:40:726	Fenix:drivetrain	debug	-1.0,-1.0,-0.8271787864739275,-0.7635406711323798,4140.0,2088.0,3109.0,1122.0
2025-01-03 19:07:40:742	Fenix:arm	debug	11.292722192457738,14.206582375743215,1.0,2194.0,9.454995871180843,1.0,4271.0
2025-01-03 19:07:40:745	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:40:747	Fenix:stateModels	debug	RETRACTING_SLIDE, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:40:749	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:40:795	Fenix:drivetrain	debug	-1.0,-1.0,-0.22842877561733732,-0.13846940564499988,4060.0000000000005,2402.0,812.0,251.0
2025-01-03 19:07:40:809	Fenix:arm	debug	10.211373386215866,14.206582375743215,1.0,958.0,9.454995871180843,1.0,4665.0
2025-01-03 19:07:40:812	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:40:815	Fenix:stateModels	debug	RETRACTING_SLIDE, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:40:817	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:40:855	Fenix:drivetrain	debug	-1.0,-1.0,-0.25430864072285275,0.26930534162528685,3036.0,2584.0,102.0,2500.0
2025-01-03 19:07:40:869	Fenix:arm	debug	9.412649836150846,14.20841145202537,1.0,382.0,9.496284062758052,1.0,4847.0
2025-01-03 19:07:40:873	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:40:876	Fenix:stateModels	debug	RETRACTING_SLIDE, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:40:879	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:40:919	Fenix:drivetrain	debug	-1.0,-1.0,-0.4601606766555357,0.4438367963754667,2081.0,1680.0,1447.0,3225.0
2025-01-03 19:07:40:935	Fenix:arm	debug	8.761382941482445,14.20841145202537,1.0,207.0,9.496284062758052,1.0,5004.0
2025-01-03 19:07:40:938	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:40:940	Fenix:stateModels	debug	RETRACTING_SLIDE, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:40:942	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:40:986	Fenix:drivetrain	debug	-0.9516387871223775,-1.0,-0.4662969037947029,1.0,1202.0,951.0,2238.0,4712.0
2025-01-03 19:07:41:000	Fenix:arm	debug	8.392741302990897,14.20841145202537,1.0,295.0,9.496284062758052,1.0,4931.0
2025-01-03 19:07:41:002	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:41:004	Fenix:stateModels	debug	MOVING_ELBOW, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:41:006	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:41:045	Fenix:drivetrain	debug	-0.6583976753274027,-1.0,-0.47715814649916455,1.0,320.0,714.0,2569.0,4041.9999999999995
2025-01-03 19:07:41:064	Fenix:arm	debug	8.17155631989597,14.250769964360307,1.0,422.0,10.611065235342693,1.0,5237.0
2025-01-03 19:07:41:066	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:41:068	Fenix:stateModels	debug	MOVING_ELBOW, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:41:069	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:41:106	Fenix:drivetrain	debug	-0.7411684151790393,-1.0,-0.5080450113049362,1.0,160.0,834.0,3120.0,3105.0
2025-01-03 19:07:41:121	Fenix:arm	debug	8.011811609882965,14.331268398255444,1.0,331.0,12.056151940545005,1.0,5168.0
2025-01-03 19:07:41:125	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:41:127	Fenix:stateModels	debug	MOVING_ELBOW, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:41:128	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:41:169	Fenix:drivetrain	debug	-0.3468160068845695,-1.0,-0.9579196492888342,0.7150033080720956,105.0,874.0,4822.0,1756.0
2025-01-03 19:07:41:182	Fenix:arm	debug	7.938083282184656,14.46735338884172,1.0,382.0,14.285714285714286,1.0,4070.9999999999995
2025-01-03 19:07:41:184	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:41:185	Fenix:stateModels	debug	MOVING_ELBOW, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:41:187	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:41:223	Fenix:drivetrain	debug	0.028690225703807082,-1.0,-1.0,0.028690225703807082,2828.0,1213.0,4858.0,710.0
2025-01-03 19:07:41:237	Fenix:arm	debug	7.888931063719117,14.632174678688672,1.0,349.0,16.55656482246078,1.0,3903.0
2025-01-03 19:07:41:239	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:41:241	Fenix:stateModels	debug	MOVING_ELBOW, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:41:243	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:41:288	Fenix:drivetrain	debug	-0.14036640031546888,-1.0,-1.0,-0.14036640031546888,1086.0,2059.0,3535.0,765.0
2025-01-03 19:07:41:311	Fenix:arm	debug	7.790626626788037,14.903458658515898,1.0,47.0,19.77704376548307,1.0,3812.0
2025-01-03 19:07:41:315	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:41:317	Fenix:stateModels	debug	MOVING_ELBOW, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:41:318	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:41:356	Fenix:drivetrain	debug	-0.29399640714607544,-1.0,-1.0,-0.29399640714607544,134.0,1818.0,3779.0,324.0
2025-01-03 19:07:41:367	Fenix:arm	debug	7.704610244473343,15.22163585390738,1.0,229.0,22.58464079273328,1.0,3604.0
2025-01-03 19:07:41:369	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:41:371	Fenix:stateModels	debug	MOVING_ELBOW, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:41:372	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:41:404	Fenix:drivetrain	debug	-0.3666018214968031,-1.0,-1.0,-0.3666018214968031,164.0,1902.0,3287.0,328.0
2025-01-03 19:07:41:417	Fenix:arm	debug	7.704610244473343,15.498388515029923,1.0,258.0,24.896779521056978,1.0,3889.0
2025-01-03 19:07:41:419	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:41:421	Fenix:stateModels	debug	MOVING_ELBOW, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:41:422	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:41:454	Fenix:drivetrain	debug	-0.4043778873951254,-1.0,-1.0,-0.4043778873951254,196.0,1818.0,2788.0,364.0
2025-01-03 19:07:41:466	Fenix:arm	debug	7.704610244473343,15.835264466134426,1.0,269.0,27.208918249380677,1.0,3739.0
2025-01-03 19:07:41:468	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:41:470	Fenix:stateModels	debug	MOVING_ELBOW, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:41:472	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:41:512	Fenix:drivetrain	debug	-0.4290931564910498,-1.0,-1.0,-0.4290931564910498,200.0,1782.0,2566.0,360.0
2025-01-03 19:07:41:532	Fenix:arm	debug	7.704610244473343,16.29466287506446,1.0,364.0,30.264244426094137,1.0,3696.0
2025-01-03 19:07:41:535	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:41:537	Fenix:stateModels	debug	MOVING_ELBOW, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:41:539	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:41:576	Fenix:drivetrain	debug	-0.4588022733808867,-1.0,-1.0,-0.4588022733808867,215.0,1720.0,2165.0,291.0
2025-01-03 19:07:41:593	Fenix:arm	debug	7.704610244473343,16.916872861498614,1.0,586.0,33.48472336911644,1.0,3663.0
2025-01-03 19:07:41:595	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:41:596	Fenix:stateModels	debug	MOVING_ELBOW, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:41:598	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:41:633	Fenix:drivetrain	debug	-0.4717831639092528,-1.0,-1.0,-0.4717831639092528,247.0,1687.0,1982.0,284.0
2025-01-03 19:07:41:648	Fenix:arm	debug	7.716898299089728,17.56125369759806,1.0,637.0,36.29232039636664,1.0,3706.0
2025-01-03 19:07:41:651	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:41:653	Fenix:stateModels	debug	MOVING_ELBOW, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:41:654	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:41:691	Fenix:drivetrain	debug	-0.47650899985604045,-1.0,-1.0,-0.47650899985604045,240.0,1658.0,1884.0,277.0
2025-01-03 19:07:41:704	Fenix:arm	debug	7.729186353706113,18.31741058984348,1.0,845.0,39.30635838150289,1.0,3477.0
2025-01-03 19:07:41:707	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:41:708	Fenix:stateModels	debug	MOVING_ELBOW, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:41:711	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:41:750	Fenix:drivetrain	debug	-0.48006358499063634,-1.0,-1.0,-0.48006358499063634,244.0,1538.0,1833.0,298.0
2025-01-03 19:07:41:764	Fenix:arm	debug	7.729186353706113,19.353863872247857,1.0,1046.0,42.77456647398844,1.0,3185.0
2025-01-03 19:07:41:766	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:41:768	Fenix:stateModels	debug	MOVING_ELBOW, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:41:771	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:41:821	Fenix:drivetrain	debug	-0.48657709518115005,-1.0,-1.0,-0.48657709518115005,262.0,1450.0,1483.0,258.0
2025-01-03 19:07:41:838	Fenix:arm	debug	7.729186353706113,20.90396207315821,1.0,1304.0,47.233691164327006,1.0,3247.0
2025-01-03 19:07:41:841	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:41:843	Fenix:stateModels	debug	MOVING_ELBOW, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:41:845	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:41:885	Fenix:drivetrain	debug	-0.23973661035570848,-1.0,-1.0,-0.6314270135787462,156.0,1399.0,1421.0,761.0
2025-01-03 19:07:41:898	Fenix:arm	debug	7.741474408322498,22.621053776218503,1.0,1308.0,50.86705202312139,1.0,3182.0
2025-01-03 19:07:41:900	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:41:903	Fenix:stateModels	debug	MOVING_ELBOW, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:41:904	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:41:941	Fenix:drivetrain	debug	0.42481163140278844,-0.11917389426717073,-0.7119029859114578,-0.16791746024149867,4107.0,444.0,510.0,317.0
2025-01-03 19:07:41:954	Fenix:arm	debug	7.753762462938883,24.675626251127596,1.0,1363.0,54.58298926507019,1.0,2256.0
2025-01-03 19:07:41:956	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:41:957	Fenix:stateModels	debug	MOVING_ELBOW, START, START, START, START, START, START, START, START, START
2025-01-03 19:07:41:959	Fenix:buttonPresses	debug	0.0
2025-01-03 19:07:42:000	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,936.0,25.0,54.0,21.0
2025-01-03 19:07:42:012	Fenix:arm	debug	7.766050517555267,27.15182938176709,1.0,1982.0,58.05119735755574,1.0,973.0
2025-01-03 19:07:42:016	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:07:42:017	Fenix:stateModels	debug	EXTENDING_SLIDE, START, START, START, START, START, START, START, START, START
